GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 37091	Hertford, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	54837	58826	64246	69827	73208	75614	78128	82188	86064	87348	80977	86377	85330	91452	92149	92470	93622	98070	101980
 37093	Hoke, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	49227	51440	55280	59682	63903	67456	72943	75581	77607	78024	70726	76357	80952	82536	87674	93199	96499	99434	105518
 37095	Hyde, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	13280	13618	14376	16378	16566	16789	17947	18176	17586	18808	18838	19695	19789	21418	21716	21507	22290	22372	23187
 37097	Iredell, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	397800	419923	461718	499815	535270	565532	598165	602057	589451	602896	601295	650405	670466	744194	758669	786878	791256	831893	878637
 37099	Jackson, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	88198	91171	98312	108826	122309	130626	138420	137932	135688	138336	135162	143074	150440	156143	169745	181793	190447	201841	213835
 37101	Johnston, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	247813	258621	286634	312406	339161	365060	404728	389170	395459	409879	409982	422031	426461	462040	479504	493908	516544	553311	593023
 37103	Jones, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	11658	11981	12759	14092	14937	15297	14807	14611	15228	15676	15621	16757	16614	16656	17349	18261	18674	19479	19362
 37105	Lee, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	190864	200358	219305	239610	256007	264520	268388	272099	264147	278689	245843	259612	252211	267660	269432	272603	282878	291655	289113
 37107	Lenoir, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	195235	194528	207637	222965	238678	236584	247212	245468	246566	248314	249105	271617	277230	290890	293209	294299	307741	316836	329392
 37109	Lincoln, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	123647	129170	139369	147523	160626	172929	188626	188271	179499	182384	177355	192049	196854	210800	216748	228547	237432	248469	270254
 37111	McDowell, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	115783	119137	127765	132902	137368	138213	145304	144441	134520	140896	136614	146348	146641	168730	171449	169910	178022	182868	187910
 37113	Macon, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	63504	68207	73131	78782	85404	90968	93570	94203	92177	91723	89557	94579	93052	100551	100438	99359	101750	105799	111768
 37115	Madison, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	28758	28499	30308	32921	33113	34538	35339	35665	37109	37773	34946	35320	35771	38414	38194	38966	38943	41546	45293
 37117	Martin, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	63674	68916	70529	71701	75595	76048	74697	76440	73181	72349	67673	69014	70714	76050	72435	73710	74105	74550	73968
 37119	Mecklenburg, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	4342774	4560962	4780556	5036123	5489661	5887573	6245849	6374855	6283572	6440566	6584884	7179450	7446123	8256236	8651552	8888905	9268886	9713883	10161373
 37121	Mitchell, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	38853	37596	40047	42124	45819	46711	46214	46255	46843	49186	46547	49088	48931	51093	49481	48927	49835	53122	54703
 37123	Montgomery, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	68005	70262	73920	81013	85947	86243	87197	84463	78062	79912	77714	83360	86214	92843	93974	94007	97105	98236	102730
 37125	Moore, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	186001	190067	203962	218741	237256	247985	257313	259365	263947	273907	268795	286931	289247	313600	313752	327003	333293	353472	372624
 37127	Nash, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	282633	291281	308270	321753	341428	366393	386572	393325	392866	395749	384332	411273	405345	439053	447740	435561	432464	451558	469807
 37129	New Hanover, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	611985	631089	679904	734718	823058	881055	949537	958981	963313	969266	963537	1001312	1028107	1115094	1150379	1190381	1234320	1304370	1383617
 37131	Northampton, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	34418	34328	37043	42001	46759	48989	50645	48344	48281	47041	44361	47330	47915	51348	51761	52384	52705	54770	55327
 37133	Onslow, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	562865	589134	751345	868441	975735	1033926	1161885	1319155	1499658	1663184	1701678	1711236	1630002	1618033	1597304	1705207	1642217	1719836	1798325
 37135	Orange, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	544031	551304	584837	651666	695551	747528	803527	821244	852487	888270	879313	929431	1003836	1027206	1076309	1118572	1175320	1288364	1348641
 37137	Pamlico, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	16929	17897	18920	21102	22256	24029	25589	25919	26288	27623	27176	28227	28212	29956	30231	30455	31120	32374	33913
 37139	Pasquotank, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	108966	114619	127300	141865	157996	171215	182241	184106	181736	187024	183376	190571	189460	189762	193603	193830	198446	205077	211315
 37141	Pender, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	52348	55553	61745	69860	77326	83697	89320	91060	90101	91345	87210	92781	94987	104586	106362	111823	115881	124717	135160
 37143	Perquimans, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	11842	12548	13622	15537	16745	16949	17905	17688	18079	17978	17920	18746	19113	19936	20821	21308	21793	23247	24190
 37145	Person, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	82063	88374	96329	98418	100594	104388	104572	102352	99376	101587	98625	103943	104962	109890	112098	114934	111655	114121	116414
 37147	Pitt, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	475948	488993	525545	573340	627359	669931	723894	738874	751229	786709	768385	838295	854239	898147	932545	940275	981415	1033269	1082134
 37149	Polk, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	25907	26981	29529	32569	34996	37547	40112	40776	40293	40620	38114	39358	39683	42824	44087	45946	46727	48184	49842
 37151	Randolph, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	305862	310407	334536	360055	385538	397678	416196	409094	399292	405070	381829	408944	406759	436514	436508	433941	439754	451227	465306
 37153	Richmond, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	108315	107265	111875	117380	123433	130221	134570	136168	131131	141625	129636	136306	135692	145450	146473	146643	147158	149412	157219
 37155	Robeson, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	235218	241026	260141	283356	306282	327303	349617	352313	358074	362875	339492	358287	362747	383172	376563	377821	384014	398228	420030
 37157	Rockingham, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	212582	217049	229695	238267	252990	254316	259492	257258	252381	267260	253356	265378	254500	270732	261223	260700	251653	252497	257704
 37159	Rowan, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	351667	372103	396823	427354	463298	491556	493223	502167	502418	481020	472420	503409	482866	523065	550103	561553	576968	598103	618824
 37161	Rutherford, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	148485	146200	155230	157270	162905	171772	170604	172074	165334	166851	166889	174953	168430	182004	179654	181019	179767	189636	200479
 37163	Sampson, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	106581	114764	125464	139761	143530	155063	169144	166599	165313	166249	159370	166730	167919	177347	176718	177638	182363	188449	195676
 37165	Scotland, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	111770	108396	115096	117085	123299	125420	121410	120036	114813	114713	108478	110921	110239	120364	120197	119297	121268	125126	131577
 37167	Stanly, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	125001	125517	132302	140875	155779	159583	165581	166365	161618	162442	157277	167499	168377	178025	177660	186143	192835	198430	206587
 37169	Stokes, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	49399	51146	52781	56405	55954	59038	60071	61644	63517	63238	61549	63332	63072	67525	69099	68605	71871	76058	78392
 37171	Surry, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	204293	203644	215158	227399	238365	245970	250835	246188	240329	238498	233229	246947	244835	265475	266392	269348	279511	296788	304746
 37173	Swain, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	30306	32016	35630	38896	43365	44938	46042	46084	48752	53064	51059	52839	53449	58095	60300	60556	62189	64730	67017
 37175	Transylvania, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	67818	65771	58065	58259	62870	66090	71451	72189	72650	71630	66750	72011	71484	77748	78518	83182	85278	87155	93523
 37177	Tyrrell, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	6189	6831	7056	7772	7949	8340	8921	9384	10401	10799	10027	10821	10922	11268	11345	11668	12574	12537	12573
 37179	Union, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	319818	331330	357443	386384	431545	474409	524760	530169	514882	507489	504723	548185	561974	627039	634601	659262	690903	715896	754535
 37181	Vance, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	113959	115393	121274	123968	128709	132670	136131	135227	134039	137064	128636	136879	135103	142975	138288	140315	139447	139364	142220
 37183	Wake, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	3084000	3194627	3401182	3643934	4018270	4308642	4606445	4755003	4809408	4911204	4979943	5361187	5483983	6037184	6346446	6551090	6858119	7328324	7794490
 37185	Warren, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	25871	26240	28667	31754	30606	30587	31884	35036	35910	34697	32170	33531	32600	34473	35152	34863	33944	34710	36080
 37187	Washington, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	20993	20889	21783	24472	25714	26841	28524	28488	31007	31955	29593	29735	31331	31823	30495	30094	30175	30713	31457
 37189	Watauga, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	125933	130257	139136	151991	168570	176824	187943	192026	197860	203042	193675	201434	205304	215235	223746	226406	236416	248798	262747
 37191	Wayne, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	339113	357081	385212	413043	436975	456084	474816	476328	498652	515694	517426	545821	535594	553668	544518	543759	552574	571553	600361
 37193	Wilkes, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	161096	160463	176430	188597	197211	202820	200917	192391	194337	195340	189944	201260	200250	217801	216584	221861	225492	222041	225529
 37195	Wilson, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	275883	286168	302688	317570	346007	356133	373221	380851	377898	392744	378383	407624	392165	419365	405381	405976	406534	418172	432723
 37197	Yadkin, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	57619	59016	61679	66882	73858	76283	77646	78445	77799	81301	80186	86007	87358	90676	89473	92505	92147	96009	98703
 37199	Yancey, NC	5.0	CAINC5N	60.0	...	 Supplements to wages and salaries	Thousands of dollars	24406	25136	26788	28256	30708	32623	33339	33068	32543	32425	32266	32578	32008	34779	34643	36717	36869	48027	50913
